word,count
असहयोगी&nbsp;तितली,1
"किया।&nbsp;""...चाहे",1
पिलाता,1
गरम।&nbsp;बुलबुले,1
उठाया।&nbsp;और,1
भटका,1
पाता!अगर,1
घोंघा८.,1
मैकेनिकल,1
"गई।""डॉक्टर",1
था।अम्मा,1
"समुद्र,",1
परिंदों,1
20),1
दोरै,1
भक्तिमय,1
हंसमुख&nbsp;लड़की,1
आऊँगा।”अपनी,1
वफादार,1
पाडी|,1
पौधे&nbsp;बीनतीं,1
"पँख,",1
---------(२),1
इश्वरको,1
“रस्सी!,1
2900,1
यमन,1
बहादूरी,1
ज़ख़्मी,1
से&nbsp;रंग,1
मिला।आर्या,1
“बिटिया?,1
ख़िलाफ़,1
"करूँगी।""&nbsp;&nbsp;""ठीक",1
माइक्रोफोन,1
“मेज़,1
कहलाई।,1
"सारा,मन्",1
"सुराही,&nbsp;फूटे",1
थैले&nbsp;मै&nbsp;ले,1
कुट्टन,1
काग़ज़।,1
&nbsp;चीनू,1
मिजाज,1
ढुकी।सुखियों,1
&nbsp;चीनी,1
में।&nbsp;मिट्टी,1
नेपथ्य,1
था!!,1
"""आइडिया!",1
पड़ा?,1
सी...नाम,1
सड़क&nbsp;,1
नेटवर्क्स,1
स्प्रिंग,1
हो&nbsp;लेकिन,1
जआतैहैँ.,1
लिटर,1
"राधा,",1
इत्मीनान,1
.बी,1
गया।&nbsp;बिल्लू,1
रोटी।”,1
लगेगा!”&nbsp;“हुर्रे!,1
लिये।शहर,1
"देखा&nbsp;चिकू,",1
था।&nbsp;मुर्गे,1
कोसों,1
“हँसना,1
"लूँ,""",1
यूथ',1
चलें।-,1
बैठे।वे,1
"ज़रा?""",1
जाते।&nbsp;शुरू,1
"है.""कहते",1
मेंज़रा,1
&nbsp;राजा,1
भैस,1
कठपुतली,1
छोटी।वह&nbsp;वहाँ,1
२०१४,1
पतंगा&nbsp;4.,1
पुचके,1
"-""जरा",1
'जीते-जागते,1
हथौड़े,1
बाबाजी,1
वन-संपदा,1
ललचाईफिर,1
"मुसकुराइ।&nbsp;&nbsp;""मजा़किया",1
"लें?""""बहुत",1
खुर्दरे,1
"मूचक!""",1
छींकते,1
चीकूपेड़,1
"भूगोल,",1
"बुड़बुदयि.""क्‍या",1
जग्गू,1
पहुँचाऊँ?,1
पत्थर।अरे,1
रहती।उनके,1
कातना,1
बनेगा?’’,1
"लगाया।""कौन",1
"टुक”,",1
जामुन.लड़की,1
&nbsp;बड़ी&nbsp;हो&nbsp;कि,1
“भबलू...?!,1
व्हाईट,1
पटरा,1
"बीचोबीच,",1
"बाँध,",1
उड़ती-फिरती&nbsp;तितली,1
बारी।&nbsp;सोने,1
आग’,1
टुक।”वह,1
"है,""",1
"लगीI""संतरें",1
‘ओविराप्टर’,1
जाति-भेद,1
१-२-३-४-​,1
खाता।&nbsp;,1
लिए),1
इंजन।,1
खाए।”दूसरी,1
"और।""",1
(रोशनी,1
कहें।2.,1
"पाओगे,""",1
फैलाता,1
लिखिए—पत्थर,1
भोजन),1
"right.""",1
डॉग्सयह,1
नवयुवकों,1
धड़ल्ले,1
”ज़्यादा,1
गईं|चतुर,1
"लो,&nbsp;ऊपर",1
लड़की!“,1
बुलाओ।”,1
"""पुराना",1
ती,1
क्लाइंट,1
में&nbsp;दूसरी,1
&nbsp;“अरे!,1
"“गप्पू,",1
"काटने""।",1
लेनादेना,1
दादू…पोखर!,1
"मुसकुरायि,""हाँ!""""हमें",1
"वीरू,",1
है&nbsp;&nbsp;,1
गुणधर्म.''  '',1
मिलेंगे),1
सालों-साल,1
&nbsp;टिक-टिक!,1
सम्भवत:,1
सबसे&nbsp;बड़ी&nbsp;गाय,1
जांचने,1
हाउउन्क,1
फूँका।पर,1
सुस्सू,1
आऊँगा!”,1
बार-,1
टिड्‌डों,1
माँ-बाप,1
त्,1
&nbsp;भालुका,1
हो।”दादा,1
हटा।&nbsp;,1
सड़,1
मैदान|,1
"बताया?""",1
अंघेरा,1
देखे।&nbsp;वे,1
सिखाएं..........,1
&nbsp;बाल,1
निरन्तर,1
"पूछा,""सब",1
आवाज़।&nbsp;छप-छप-छप,1
बँधती,1
हो।जब,1
"बूक्स,&nbsp;'स्टोरीवेवर",1
अजी,1
मोन्टू,1
नुक़सान,1
अँगोछे,1
उसके&nbsp;खाने,1
हैं?’’&nbsp;नीना,1
"""आप",1
खरीदवा,1
"जब,दिखता",1
"""परी",1
पहले&nbsp;हम,1
आप&nbsp;क्या,1
",बगीचे।",1
अलविदा!,1
धमकी।,1
ड्रोसो?,1
जयंती,1
बानाने,1
यकृत,1
है।सरिता,1
डाकटिकट,1
‘धरती-धरती!’&nbsp;,1
"ऐसी,देवी",1
नहर:&nbsp;,1
रिटायर्ड,1
टीचरों,1
गए&nbsp;हैं।,1
गुनगुनाई,1
डॉसत,1
छींकती,1
हिली।,1
आराम&nbsp;से,1
वियेना,1
मकान:,1
रात्री',1
"पाएंगे,""",1
हैं.&nbsp;कभी,1
&nbsp;तरफ,1
लाइनें,1
दस्त,1
बार!”,1
आऊ!,1
"पूछा.""शायद,",1
रात्री!,1
दाग....और,1
"&nbsp;?,""पुसी",1
आग।’,1
घूम!मैं,1
"""आती",1
में&nbsp;पैदा,1
"रात्री,",1
फ़तह,1
फुव्वारा!,1
नहाओ,1
"किया।""तुम्हारे",1
कहीं&nbsp;छिप,1
सूँघकर!,1
फ़्रेक्शन,1
धमकाया,1
"""सोच",1
बोला।जवाब,1
सहकर्मियों,1
जबड़ा&nbsp;चूहे,1
निकाला।“क्या,1
आॅफिस,1
“किस्सा?,1
पाटिल,1
“गाना?”,1
हिफ़ाज़त,1
संभावनाओं,1
चाहती!,1
शुरू!घर्र,1
​होगा,1
है।कल्पना,1
किया।हाथी,1
एकेडमी,1
"li.MsoBodyText,",1
चाहेंगे।”मेरी,1
‘मीठे,1
बेटी?’’,1
गए...,1
नहाए,1
(पूरे,1
"""बिलकुल,",1
-बड़े,1
ठिकाना।,1
सफ़ेद-सफ़ेद,1
आपने?,1
उसके&nbsp;रास्ते,1
से&nbsp;मुन्नी&nbsp;उठ,1
हैं?'&nbsp;उसने,1
पन,1
जाड़ों,1
गन्धबेन,1
है.हर,1
गए।&nbsp;सबने,1
"क्लिप,",1
सुलगने,1
"जा,""",1
हिचकिचाई।,1
"यात्रा?""खोने",1
बुज़ुर्गों,1
"बिस्तर,चलूँ",1
गर्रर!ललिता,1
&nbsp;“ये,1
बुना-बना,1
"""जरूरी",1
पाएं।,1
घूमेगा!”,1
दिखलाती,1
टर्की-,1
"टर्की,",1
था।&nbsp;ठंडी,1
“बड़ा,1
गर्इ!”,1
गिन्टू,1
स...र्र...र्र,1
रे?’,1
&nbsp;इसे,1
दिखाएं.,1
भर&nbsp;के,1
थे।&nbsp;फूलों,1
मज़ेदार!,1
यह&nbsp;कह,1
गिरा।अमृता,1
"रानी,&nbsp;झुला",1
गटक......,1
तसले,1
|जहाँ,1
4&nbsp;के,1
"पिटारा,&nbsp;याद",1
कहा।राजी,1
बिजली&nbsp;में,1
घुसी।अंदर,1
हमें...,1
“भों,1
मिलि,1
ज़्यादा&nbsp;कैटल,1
चेहरा!”,1
“ना,1
आदमी...,1
"""हो",1
लिमा।,1
दर्जे,1
"स्वीटलिप्स,’",1
पूछा।“इसका,1
जिसमें&nbsp;बच्चों,1
उछाली।पार्क,1
"शक्ल,",1
था।&nbsp;लड़का,1
बात?&nbsp;चक्रवात,1
समाचारो,1
"पाँच,",1
"हंसा.""",1
"है,&nbsp;दादा",1
थे।&nbsp;और,1
ज़ोरों,1
कराहे,1
"&nbsp;""अरे",1
हैऽऽऽ?”,1
भरे-पूरे,1
दहकते,1
छोटों,1
"अंकल!""",1
पाएँगे।जब,1
बिना-पेड़ों-वाली-जगह,1
"निकालो,",1
छिले,1
हूं.'' '',1
"मकान,",1
"भगा,पीछे",1
"जोड़ा।""और&nbsp;हम",1
डरभूल,1
&nbsp;माता,1
हुकम,1
केन्याई,1
"देवता,”",1
"?""गीता",1
करे-बोल,1
ने।“शायद,1
संस्थाएँ,1
नारियलनारियल,1
अभीरात,1
केशवचंद्र,1
"""प्रकाश""""",1
है।’’‘‘आपने,1
है।येह,1
पादुकोण&nbsp;की,1
उड़ाओगे,1
"पाएगी,”",1
नुक़्सान,1
बोलो...”,1
सुबह&nbsp,1
"""देखा?",1
मज़ेदार?,1
पृषा!,1
गया।सारी,1
हैं।&nbsp;कभी-कभी,1
पढ़ाई&nbsp;कर,1
सकते।”&nbsp;“घर,1
महासभा',1
जोड़ी&nbsp;धूम,1
"""पापा!""",1
हैं&nbsp;टर्र,1
किरॉप्टेरा,1
संसार।,1
सिखाई?”,1
उतराईमिंढकू,1
"?""विष्णु",1
रेलगाड़ी!,1
"गयी।""मणिकंठन,",1
प्रोत्साहन,1
"कहा,""ये",1
﻿गरम-गरम,1
खाऊँगी..,1
ने&nbsp;अगले,1
काली-काली,1
"त्रिकोण,",1
आयी।&nbsp;गुठली,1
देट!“हैट्रिक!,1
नगण्य,1
थोड़ी-बहुत,1
चावलसामान्य,1
हूँमैं,1
नहीं!2.,1
थी।&nbsp;उस,1
फूटते,1
जाहिर,1
नासमझी,1
पसरा!,1
"&nbsp;धीरे,",1
"पूँच्हा""नहीं",1
चिट्ठियो,1
जुंगले.,1
जाएँगे।मज़ेदार,1
चरखों,1
वी-सी,1
सुनातीं।,1
"सिकोड़ीं,",1
बढ़ाया।हरप्रीत,1
पाएं।८.,1
था-किनारी,1
नमस्ते।''नमस्ते,1
"है।तो,",1
"लम्बा,",1
सिर&nbsp;के,1
शुभा,1
आगामी,1
प्यालियाँ,1
लें।५.,1
"'पैरेटफ़िश,’",1
थी।आर्या,1
शरमाके,1
रहूँगी|,1
प्यारी&nbsp;&nbsp;लगती,1
वाकिफ़,1
गर्रर....,1
प्रोमोशन,1
औरबहुत,1
सृष्टि,1
ईसा,1
डिजाईन,1
मैं&nbsp;तुम्हारे,1
भाव?,1
कालेमुँह,1
‘आग,1
बोला।“यही,1
सुड़-सुड़-सुड़!&nbsp;,1
"चीज़,",1
चरमराने,1
"""जंगल",1
चबाइए,1
"""प्रकाश""गजानन",1
पुरज़ोर,1
फूलऔर,1
खेलते|,1
&nbsp;भालू,1
''अच्छा,1
मवालीखाता,1
कुतरकर,1
साज़िशों,1
बर्मा,1
"डाल-डाल,",1
“सिर्फ़,1
लिए&nbsp;डाले,1
"हैं।""""तुम",1
"है,""मैं",1
मेहनताने,1
चनेवाला,1
लौटीं।,1
गाड़ने,1
"सके,",1
आर्ट,1
120,1
देंगे?,1
ताँबा,1
रहे।&nbsp;बुद्धू,1
था।&nbsp;आखिर,1
"केनेडा,",1
"भाव,",1
लो...,1
लैंस!,1
चेहरा&nbsp;लम्बा,1
सामान...अड़बड़-खड़बड़!कैसे,1
"जोर,समझो",1
घुस&nbsp;यें,1
"है,""मायशा",1
‘डैडी,1
"ये""।",1
वैविध्यमयी,1
घंटी&nbsp;&nbsp;,1
देने&nbsp;,1
"पंछी?""",1
मंगल&nbsp;ओमप्रकाश,1
"पेहले,""",1
रिक्वेस्ट,1
सेसाँप,1
रस-भरे,1
"रेत,",1
सूंदर,1
महाबीरी,1
"सभी,",1
भण्डार,1
बरामद,1
पर&nbsp;अलग-अलग,1
जॉर्डन,1
आगे...,1
जूते।,1
दामोदार,1
&nbsp;लेकर,1
“अहमद,1
यह&nbsp;आवाज़,1
इत्ती-सी,1
(Omprakash,1
"द्वार,",1
हाँफती-हाँफती,1
"शहर,एक",1
‘खेलो’,1
अपनेआप,1
हरियल,1
"काशी,मैं",1
पेन्टिंग,1
"""उड़ती-उड़ती",1
लिखो—&nbsp;1.........2........3.......4....,1
पसंद&nbsp;थे,1
छींटाकशी,1
“बिलकुल!”,1
”अप्पा,1
की&nbsp;सामग्री&nbsp;जमा,1
"सूती,ऊनी,",1
“गुर्रर्रर्र,1
कुमार!”,1
जाऊँगी।,1
2-3,1
आया।”,1
उसने।स्टेल्ला,1
पंछी।,1
"“श्रीमान्,",1
ऊँट?,1
गए.i,1
मिले?”,1
R,1
आर्ट्स,1
बनाए.मीना,1
"कुकड़ू-कू""",1
हट!,1
"दिये,",1
das&nbsp;,1
"से।""&nbsp;",1
"है?""इमली",1
"था।""कितनी",1
था).&nbsp;,1
करता।आम,1
मिलेगी।’,1
हंटर।&nbsp;,1
"केतकी,",1
"ही-ही,""",1
खेलें!”,1
प्याज़&nbsp;लगेंगे?2.,1
शाफ़ो,1
अंधविश्वास,1
गुणकों,1
आओ.पढ़लिख,1
दिखेगी।&nbsp;अपने,1
समझिए,1
कलार्इ,1
है।भारत,1
उसमे&nbsp;,1
”जहाज़ियों,1
दो'आदु,1
वाचक,1
'विवेकानंद',1
मेरे&nbsp;लिये,1
ग्रन्थ,1
पीढ़ी,1
बनाऊंगी|,1
है।शनील,1
चिल्लाएंगी)...,1
था।दिन,1
पड़ता!”,1
न्यूज़,1
मुर्ग़ी,1
शल्क,1
